 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421840 Treze de Maio
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";208;210;418
"De 5 a 9 anos";201;209;410
"De 10 a 14 anos";234;228;462
"De 15 a 19 anos";294;293;587
"De 20 a 24 anos";323;320;643
"De 25 a 29 anos";311;305;616
"De 30 a 34 anos";267;241;508
"De 35 a 39 anos";258;220;478
"De 40 a 44 anos";262;265;527
"De 45 a 49 anos";261;276;537
"De 50 a 54 anos";246;238;484
"De 55 a 59 anos";198;184;382
"De 60 a 64 anos";159;163;322
"De 65 a 69 anos";127;121;248
"De 70 a 74 anos";83;85;168
"De 75 a 79 anos";45;63;108
"De 80 anos ou mais";48;80;128
"Total";3525;3501;7026
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

