 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270680 Piaçabuçu
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";770;736;1506
"De 5 a 9 anos";837;739;1576
"De 10 a 14 anos";896;783;1679
"De 15 a 19 anos";982;924;1906
"De 20 a 24 anos";794;808;1602
"De 25 a 29 anos";713;744;1457
"De 30 a 34 anos";700;729;1429
"De 35 a 39 anos";628;613;1241
"De 40 a 44 anos";551;531;1082
"De 45 a 49 anos";453;501;954
"De 50 a 54 anos";423;400;823
"De 55 a 59 anos";334;354;688
"De 60 a 64 anos";252;307;559
"De 65 a 69 anos";212;219;431
"De 70 a 74 anos";138;176;314
"De 75 a 79 anos";101;150;251
"De 80 anos ou mais";104;161;265
"Total";8888;8875;17763
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

