 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410965 Honório Serpa
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";277;241;518
"De 5 a 9 anos";319;301;620
"De 10 a 14 anos";370;319;689
"De 15 a 19 anos";312;292;604
"De 20 a 24 anos";248;253;501
"De 25 a 29 anos";232;249;481
"De 30 a 34 anos";248;222;470
"De 35 a 39 anos";234;213;447
"De 40 a 44 anos";223;199;422
"De 45 a 49 anos";194;178;372
"De 50 a 54 anos";153;172;325
"De 55 a 59 anos";146;119;265
"De 60 a 64 anos";98;93;191
"De 65 a 69 anos";73;62;135
"De 70 a 74 anos";62;50;112
"De 75 a 79 anos";29;24;53
"De 80 anos ou mais";21;23;44
"Total";3239;3010;6249
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

