 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240270 Cerro Corá
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";416;398;814
"De 5 a 9 anos";438;412;850
"De 10 a 14 anos";465;397;862
"De 15 a 19 anos";415;404;819
"De 20 a 24 anos";418;412;830
"De 25 a 29 anos";419;392;811
"De 30 a 34 anos";508;478;986
"De 35 a 39 anos";432;399;831
"De 40 a 44 anos";358;338;696
"De 45 a 49 anos";354;352;706
"De 50 a 54 anos";299;347;646
"De 55 a 59 anos";324;279;603
"De 60 a 64 anos";204;216;420
"De 65 a 69 anos";165;203;368
"De 70 a 74 anos";147;187;334
"De 75 a 79 anos";105;137;242
"De 80 anos ou mais";133;230;363
"Total";5600;5581;11181
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

