 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350340 Arealva
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";257;227;484
"De 5 a 9 anos";275;240;515
"De 10 a 14 anos";285;281;566
"De 15 a 19 anos";286;292;578
"De 20 a 24 anos";285;291;576
"De 25 a 29 anos";288;284;572
"De 30 a 34 anos";281;280;561
"De 35 a 39 anos";269;271;540
"De 40 a 44 anos";266;264;530
"De 45 a 49 anos";305;281;586
"De 50 a 54 anos";315;279;594
"De 55 a 59 anos";270;250;520
"De 60 a 64 anos";224;217;441
"De 65 a 69 anos";201;181;382
"De 70 a 74 anos";147;141;288
"De 75 a 79 anos";110;109;219
"De 80 anos ou mais";127;136;263
"Total";4191;4024;8215
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

