 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411575 Mauá da Serra
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";404;378;782
"De 5 a 9 anos";393;375;768
"De 10 a 14 anos";398;367;765
"De 15 a 19 anos";389;354;743
"De 20 a 24 anos";332;317;649
"De 25 a 29 anos";296;288;584
"De 30 a 34 anos";288;274;562
"De 35 a 39 anos";233;245;478
"De 40 a 44 anos";188;178;366
"De 45 a 49 anos";149;149;298
"De 50 a 54 anos";113;114;227
"De 55 a 59 anos";105;100;205
"De 60 a 64 anos";85;77;162
"De 65 a 69 anos";64;52;116
"De 70 a 74 anos";43;38;81
"De 75 a 79 anos";31;27;58
"De 80 anos ou mais";18;17;35
"Total";3529;3350;6879
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

