 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291070 Euclides da Cunha
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2644;2469;5113
"De 5 a 9 anos";2856;2729;5585
"De 10 a 14 anos";2962;2770;5732
"De 15 a 19 anos";2928;2841;5769
"De 20 a 24 anos";2778;2782;5560
"De 25 a 29 anos";2300;2207;4507
"De 30 a 34 anos";1959;1895;3854
"De 35 a 39 anos";1762;1728;3490
"De 40 a 44 anos";1652;1548;3200
"De 45 a 49 anos";1309;1293;2602
"De 50 a 54 anos";1138;1175;2313
"De 55 a 59 anos";1047;1097;2144
"De 60 a 64 anos";945;1000;1945
"De 65 a 69 anos";729;810;1539
"De 70 a 74 anos";531;620;1151
"De 75 a 79 anos";362;416;778
"De 80 anos ou mais";515;619;1134
"Total";28417;27999;56416
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

