 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311180 Canápolis
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";496;447;943
"De 5 a 9 anos";512;476;988
"De 10 a 14 anos";532;510;1042
"De 15 a 19 anos";561;511;1072
"De 20 a 24 anos";541;484;1025
"De 25 a 29 anos";484;455;939
"De 30 a 34 anos";457;461;918
"De 35 a 39 anos";445;429;874
"De 40 a 44 anos";381;348;729
"De 45 a 49 anos";301;295;596
"De 50 a 54 anos";241;241;482
"De 55 a 59 anos";219;185;404
"De 60 a 64 anos";181;149;330
"De 65 a 69 anos";148;123;271
"De 70 a 74 anos";108;97;205
"De 75 a 79 anos";85;66;151
"De 80 anos ou mais";51;52;103
"Total";5743;5329;11072
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

