 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 221060 São Raimundo Nonato
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1349;1287;2636
"De 5 a 9 anos";1354;1308;2662
"De 10 a 14 anos";1517;1507;3024
"De 15 a 19 anos";1617;1613;3230
"De 20 a 24 anos";1662;1592;3254
"De 25 a 29 anos";1396;1405;2801
"De 30 a 34 anos";1271;1490;2761
"De 35 a 39 anos";1329;1382;2711
"De 40 a 44 anos";1182;1315;2497
"De 45 a 49 anos";974;1043;2017
"De 50 a 54 anos";904;975;1879
"De 55 a 59 anos";750;799;1549
"De 60 a 64 anos";541;658;1199
"De 65 a 69 anos";449;457;906
"De 70 a 74 anos";350;376;726
"De 75 a 79 anos";210;235;445
"De 80 anos ou mais";228;352;580
"Total";17083;17794;34877
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

