 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310830 Borda da Mata
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";520;524;1044
"De 5 a 9 anos";587;553;1140
"De 10 a 14 anos";658;607;1265
"De 15 a 19 anos";673;677;1350
"De 20 a 24 anos";739;673;1412
"De 25 a 29 anos";723;640;1363
"De 30 a 34 anos";615;602;1217
"De 35 a 39 anos";653;612;1265
"De 40 a 44 anos";653;633;1286
"De 45 a 49 anos";643;650;1293
"De 50 a 54 anos";562;560;1122
"De 55 a 59 anos";458;433;891
"De 60 a 64 anos";365;354;719
"De 65 a 69 anos";301;290;591
"De 70 a 74 anos";240;259;499
"De 75 a 79 anos";185;204;389
"De 80 anos ou mais";169;204;373
"Total";8744;8475;17219
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

