 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353880 Piraju
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";962;918;1880
"De 5 a 9 anos";972;913;1885
"De 10 a 14 anos";973;909;1882
"De 15 a 19 anos";1007;946;1953
"De 20 a 24 anos";1032;1025;2057
"De 25 a 29 anos";1095;1122;2217
"De 30 a 34 anos";1135;1166;2301
"De 35 a 39 anos";1062;1117;2179
"De 40 a 44 anos";966;1079;2045
"De 45 a 49 anos";945;1027;1972
"De 50 a 54 anos";966;1076;2042
"De 55 a 59 anos";910;1040;1950
"De 60 a 64 anos";780;877;1657
"De 65 a 69 anos";602;692;1294
"De 70 a 74 anos";410;513;923
"De 75 a 79 anos";282;378;660
"De 80 anos ou mais";323;521;844
"Total";14422;15319;29741
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

