 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290485 Cabaceiras do Paraguaçu
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";929;877;1806
"De 5 a 9 anos";1085;985;2070
"De 10 a 14 anos";1068;994;2062
"De 15 a 19 anos";1080;1020;2100
"De 20 a 24 anos";892;876;1768
"De 25 a 29 anos";652;600;1252
"De 30 a 34 anos";476;522;998
"De 35 a 39 anos";429;449;878
"De 40 a 44 anos";359;375;734
"De 45 a 49 anos";280;330;610
"De 50 a 54 anos";234;291;525
"De 55 a 59 anos";220;273;493
"De 60 a 64 anos";194;226;420
"De 65 a 69 anos";160;215;375
"De 70 a 74 anos";119;159;278
"De 75 a 79 anos";84;117;201
"De 80 anos ou mais";98;166;264
"Total";8359;8475;16834
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

