 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210640 Mata Roma
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";950;919;1869
"De 5 a 9 anos";869;911;1780
"De 10 a 14 anos";822;787;1609
"De 15 a 19 anos";817;834;1651
"De 20 a 24 anos";760;733;1493
"De 25 a 29 anos";519;478;997
"De 30 a 34 anos";360;367;727
"De 35 a 39 anos";357;305;662
"De 40 a 44 anos";300;349;649
"De 45 a 49 anos";288;271;559
"De 50 a 54 anos";242;242;484
"De 55 a 59 anos";173;190;363
"De 60 a 64 anos";149;156;305
"De 65 a 69 anos";153;140;293
"De 70 a 74 anos";125;77;202
"De 75 a 79 anos";56;63;119
"De 80 anos ou mais";78;74;152
"Total";7018;6896;13914
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

