 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240090 Antônio Martins
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";292;284;576
"De 5 a 9 anos";323;300;623
"De 10 a 14 anos";317;290;607
"De 15 a 19 anos";341;332;673
"De 20 a 24 anos";393;338;731
"De 25 a 29 anos";319;282;601
"De 30 a 34 anos";242;238;480
"De 35 a 39 anos";233;216;449
"De 40 a 44 anos";202;223;425
"De 45 a 49 anos";190;201;391
"De 50 a 54 anos";166;156;322
"De 55 a 59 anos";126;165;291
"De 60 a 64 anos";103;110;213
"De 65 a 69 anos";102;100;202
"De 70 a 74 anos";69;84;153
"De 75 a 79 anos";56;74;130
"De 80 anos ou mais";72;81;153
"Total";3546;3474;7020
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

