 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230426 Deputado Irapuan Pinheiro
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";430;395;825
"De 5 a 9 anos";482;471;953
"De 10 a 14 anos";446;461;907
"De 15 a 19 anos";434;421;855
"De 20 a 24 anos";357;348;705
"De 25 a 29 anos";303;307;610
"De 30 a 34 anos";298;286;584
"De 35 a 39 anos";300;278;578
"De 40 a 44 anos";254;231;485
"De 45 a 49 anos";193;206;399
"De 50 a 54 anos";187;207;394
"De 55 a 59 anos";166;182;348
"De 60 a 64 anos";183;168;351
"De 65 a 69 anos";141;132;273
"De 70 a 74 anos";94;92;186
"De 75 a 79 anos";83;83;166
"De 80 anos ou mais";72;69;141
"Total";4423;4337;8760
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

