 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420785 Irati
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";69;66;135
"De 5 a 9 anos";114;95;209
"De 10 a 14 anos";127;94;221
"De 15 a 19 anos";122;110;232
"De 20 a 24 anos";106;99;205
"De 25 a 29 anos";85;64;149
"De 30 a 34 anos";74;67;141
"De 35 a 39 anos";76;82;158
"De 40 a 44 anos";89;88;177
"De 45 a 49 anos";73;65;138
"De 50 a 54 anos";70;60;130
"De 55 a 59 anos";48;53;101
"De 60 a 64 anos";46;42;88
"De 65 a 69 anos";28;30;58
"De 70 a 74 anos";20;21;41
"De 75 a 79 anos";11;18;29
"De 80 anos ou mais";11;13;24
"Total";1169;1067;2236
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

