 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313720 Lagoa da Prata
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1633;1557;3190
"De 5 a 9 anos";1587;1530;3117
"De 10 a 14 anos";1730;1672;3402
"De 15 a 19 anos";2104;1951;4055
"De 20 a 24 anos";2322;2171;4493
"De 25 a 29 anos";2249;2161;4410
"De 30 a 34 anos";2184;2074;4258
"De 35 a 39 anos";2106;2014;4120
"De 40 a 44 anos";1915;1974;3889
"De 45 a 49 anos";1718;1802;3520
"De 50 a 54 anos";1618;1697;3315
"De 55 a 59 anos";1425;1534;2959
"De 60 a 64 anos";1126;1201;2327
"De 65 a 69 anos";815;836;1651
"De 70 a 74 anos";548;608;1156
"De 75 a 79 anos";357;446;803
"De 80 anos ou mais";389;547;936
"Total";25826;25775;51601
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

