 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220323 Currais
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";302;259;561
"De 5 a 9 anos";247;254;501
"De 10 a 14 anos";272;294;566
"De 15 a 19 anos";327;259;586
"De 20 a 24 anos";233;198;431
"De 25 a 29 anos";167;108;275
"De 30 a 34 anos";116;111;227
"De 35 a 39 anos";120;111;231
"De 40 a 44 anos";102;106;208
"De 45 a 49 anos";101;95;196
"De 50 a 54 anos";87;75;162
"De 55 a 59 anos";67;64;131
"De 60 a 64 anos";46;60;106
"De 65 a 69 anos";54;45;99
"De 70 a 74 anos";35;31;66
"De 75 a 79 anos";16;18;34
"De 80 anos ou mais";11;24;35
"Total";2303;2112;4415
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

