 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431267 Nicolau Vergueiro
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";61;54;115
"De 5 a 9 anos";52;54;106
"De 10 a 14 anos";61;56;117
"De 15 a 19 anos";61;62;123
"De 20 a 24 anos";58;58;116
"De 25 a 29 anos";56;56;112
"De 30 a 34 anos";55;55;110
"De 35 a 39 anos";64;50;114
"De 40 a 44 anos";65;60;125
"De 45 a 49 anos";72;69;141
"De 50 a 54 anos";69;62;131
"De 55 a 59 anos";62;64;126
"De 60 a 64 anos";58;49;107
"De 65 a 69 anos";27;41;68
"De 70 a 74 anos";22;30;52
"De 75 a 79 anos";20;23;43
"De 80 anos ou mais";14;29;43
"Total";877;872;1749
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

