 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315053 Pingo-d'Água
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";195;185;380
"De 5 a 9 anos";185;178;363
"De 10 a 14 anos";185;185;370
"De 15 a 19 anos";176;199;375
"De 20 a 24 anos";178;180;358
"De 25 a 29 anos";185;181;366
"De 30 a 34 anos";196;194;390
"De 35 a 39 anos";195;196;391
"De 40 a 44 anos";164;175;339
"De 45 a 49 anos";143;156;299
"De 50 a 54 anos";137;148;285
"De 55 a 59 anos";125;129;254
"De 60 a 64 anos";100;118;218
"De 65 a 69 anos";86;86;172
"De 70 a 74 anos";60;60;120
"De 75 a 79 anos";40;39;79
"De 80 anos ou mais";42;45;87
"Total";2392;2454;4846
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

