 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110170 Urupá
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";905;782;1687
"De 5 a 9 anos";882;847;1729
"De 10 a 14 anos";925;898;1823
"De 15 a 19 anos";914;874;1788
"De 20 a 24 anos";818;706;1524
"De 25 a 29 anos";610;570;1180
"De 30 a 34 anos";522;436;958
"De 35 a 39 anos";497;431;928
"De 40 a 44 anos";425;395;820
"De 45 a 49 anos";369;334;703
"De 50 a 54 anos";300;252;552
"De 55 a 59 anos";229;184;413
"De 60 a 64 anos";207;134;341
"De 65 a 69 anos";134;98;232
"De 70 a 74 anos";77;47;124
"De 75 a 79 anos";47;30;77
"De 80 anos ou mais";39;36;75
"Total";7900;7054;14954
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

