 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420480 Curitibanos
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1903;1792;3695
"De 5 a 9 anos";1937;1875;3812
"De 10 a 14 anos";1807;1815;3622
"De 15 a 19 anos";1785;1769;3554
"De 20 a 24 anos";1672;1648;3320
"De 25 a 29 anos";1479;1529;3008
"De 30 a 34 anos";1372;1448;2820
"De 35 a 39 anos";1305;1419;2724
"De 40 a 44 anos";1158;1237;2395
"De 45 a 49 anos";947;1046;1993
"De 50 a 54 anos";768;892;1660
"De 55 a 59 anos";640;707;1347
"De 60 a 64 anos";523;577;1100
"De 65 a 69 anos";404;437;841
"De 70 a 74 anos";285;303;588
"De 75 a 79 anos";211;241;452
"De 80 anos ou mais";129;166;295
"Total";18325;18901;37226
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

