 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220735 Pajeú do Piauí
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";162;154;316
"De 5 a 9 anos";170;141;311
"De 10 a 14 anos";156;140;296
"De 15 a 19 anos";164;174;338
"De 20 a 24 anos";158;137;295
"De 25 a 29 anos";124;105;229
"De 30 a 34 anos";109;100;209
"De 35 a 39 anos";107;87;194
"De 40 a 44 anos";97;88;185
"De 45 a 49 anos";88;74;162
"De 50 a 54 anos";75;63;138
"De 55 a 59 anos";68;54;122
"De 60 a 64 anos";59;57;116
"De 65 a 69 anos";38;49;87
"De 70 a 74 anos";26;27;53
"De 75 a 79 anos";23;22;45
"De 80 anos ou mais";28;27;55
"Total";1652;1499;3151
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

