 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280530 Pirambu
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";420;401;821
"De 5 a 9 anos";428;397;825
"De 10 a 14 anos";450;379;829
"De 15 a 19 anos";456;397;853
"De 20 a 24 anos";439;440;879
"De 25 a 29 anos";380;402;782
"De 30 a 34 anos";368;387;755
"De 35 a 39 anos";318;349;667
"De 40 a 44 anos";259;308;567
"De 45 a 49 anos";250;279;529
"De 50 a 54 anos";234;226;460
"De 55 a 59 anos";188;183;371
"De 60 a 64 anos";137;137;274
"De 65 a 69 anos";104;102;206
"De 70 a 74 anos";75;74;149
"De 75 a 79 anos";58;52;110
"De 80 anos ou mais";55;67;122
"Total";4619;4580;9199
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

