 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412860 Verê
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";220;209;429
"De 5 a 9 anos";219;213;432
"De 10 a 14 anos";203;207;410
"De 15 a 19 anos";207;214;421
"De 20 a 24 anos";262;258;520
"De 25 a 29 anos";285;271;556
"De 30 a 34 anos";276;251;527
"De 35 a 39 anos";257;262;519
"De 40 a 44 anos";243;242;485
"De 45 a 49 anos";267;269;536
"De 50 a 54 anos";281;297;578
"De 55 a 59 anos";248;264;512
"De 60 a 64 anos";203;224;427
"De 65 a 69 anos";172;183;355
"De 70 a 74 anos";125;138;263
"De 75 a 79 anos";78;100;178
"De 80 anos ou mais";76;118;194
"Total";3622;3720;7342
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

