 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330570 Sumidouro
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";663;640;1303
"De 5 a 9 anos";664;698;1362
"De 10 a 14 anos";712;737;1449
"De 15 a 19 anos";721;715;1436
"De 20 a 24 anos";719;652;1371
"De 25 a 29 anos";655;602;1257
"De 30 a 34 anos";643;570;1213
"De 35 a 39 anos";618;560;1178
"De 40 a 44 anos";543;463;1006
"De 45 a 49 anos";419;357;776
"De 50 a 54 anos";300;268;568
"De 55 a 59 anos";232;228;460
"De 60 a 64 anos";192;179;371
"De 65 a 69 anos";154;160;314
"De 70 a 74 anos";125;125;250
"De 75 a 79 anos";83;99;182
"De 80 anos ou mais";48;40;88
"Total";7491;7093;14584
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

