 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350550 Barretos
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3836;3698;7534
"De 5 a 9 anos";4069;3681;7750
"De 10 a 14 anos";4272;4041;8313
"De 15 a 19 anos";4655;4429;9084
"De 20 a 24 anos";5058;4952;10010
"De 25 a 29 anos";4987;5060;10047
"De 30 a 34 anos";4570;4707;9277
"De 35 a 39 anos";3948;4414;8362
"De 40 a 44 anos";3841;4174;8015
"De 45 a 49 anos";3793;4244;8037
"De 50 a 54 anos";3231;3789;7020
"De 55 a 59 anos";2683;3141;5824
"De 60 a 64 anos";2063;2642;4705
"De 65 a 69 anos";1603;2117;3720
"De 70 a 74 anos";1312;1669;2981
"De 75 a 79 anos";835;1181;2016
"De 80 anos ou mais";846;1377;2223
"Total";55602;59316;114918
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

