 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220556 Lagoa do Barro do Piauí
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";209;186;395
"De 5 a 9 anos";241;242;483
"De 10 a 14 anos";252;242;494
"De 15 a 19 anos";269;255;524
"De 20 a 24 anos";240;207;447
"De 25 a 29 anos";186;178;364
"De 30 a 34 anos";171;147;318
"De 35 a 39 anos";144;141;285
"De 40 a 44 anos";136;118;254
"De 45 a 49 anos";105;99;204
"De 50 a 54 anos";82;83;165
"De 55 a 59 anos";83;90;173
"De 60 a 64 anos";74;90;164
"De 65 a 69 anos";70;65;135
"De 70 a 74 anos";46;34;80
"De 75 a 79 anos";23;33;56
"De 80 anos ou mais";38;44;82
"Total";2369;2254;4623
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

