 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350380 Artur Nogueira
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1939;1851;3790
"De 5 a 9 anos";1862;1792;3654
"De 10 a 14 anos";1912;1830;3742
"De 15 a 19 anos";2092;2007;4099
"De 20 a 24 anos";2143;2017;4160
"De 25 a 29 anos";2299;2125;4424
"De 30 a 34 anos";2378;2305;4683
"De 35 a 39 anos";2141;2183;4324
"De 40 a 44 anos";1891;1909;3800
"De 45 a 49 anos";1724;1716;3440
"De 50 a 54 anos";1565;1586;3151
"De 55 a 59 anos";1297;1382;2679
"De 60 a 64 anos";1012;1091;2103
"De 65 a 69 anos";788;822;1610
"De 70 a 74 anos";560;588;1148
"De 75 a 79 anos";354;412;766
"De 80 anos ou mais";381;515;896
"Total";26338;26131;52469
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

