 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241370 Sítio Novo
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";193;227;420
"De 5 a 9 anos";231;229;460
"De 10 a 14 anos";261;253;514
"De 15 a 19 anos";322;271;593
"De 20 a 24 anos";253;245;498
"De 25 a 29 anos";206;184;390
"De 30 a 34 anos";186;161;347
"De 35 a 39 anos";161;149;310
"De 40 a 44 anos";141;122;263
"De 45 a 49 anos";123;142;265
"De 50 a 54 anos";118;122;240
"De 55 a 59 anos";87;85;172
"De 60 a 64 anos";83;92;175
"De 65 a 69 anos";69;79;148
"De 70 a 74 anos";54;59;113
"De 75 a 79 anos";34;40;74
"De 80 anos ou mais";76;76;152
"Total";2598;2536;5134
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

