 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315030 Piedade do Rio Grande
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";128;111;239
"De 5 a 9 anos";162;154;316
"De 10 a 14 anos";189;165;354
"De 15 a 19 anos";186;188;374
"De 20 a 24 anos";143;146;289
"De 25 a 29 anos";130;132;262
"De 30 a 34 anos";164;155;319
"De 35 a 39 anos";178;156;334
"De 40 a 44 anos";195;180;375
"De 45 a 49 anos";194;187;381
"De 50 a 54 anos";176;156;332
"De 55 a 59 anos";164;160;324
"De 60 a 64 anos";116;121;237
"De 65 a 69 anos";101;119;220
"De 70 a 74 anos";88;86;174
"De 75 a 79 anos";53;60;113
"De 80 anos ou mais";49;70;119
"Total";2416;2346;4762
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

