 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412070 Quatiguá
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";228;213;441
"De 5 a 9 anos";239;215;454
"De 10 a 14 anos";292;271;563
"De 15 a 19 anos";304;310;614
"De 20 a 24 anos";292;293;585
"De 25 a 29 anos";269;266;535
"De 30 a 34 anos";244;279;523
"De 35 a 39 anos";256;286;542
"De 40 a 44 anos";268;291;559
"De 45 a 49 anos";244;284;528
"De 50 a 54 anos";226;227;453
"De 55 a 59 anos";171;187;358
"De 60 a 64 anos";160;153;313
"De 65 a 69 anos";120;129;249
"De 70 a 74 anos";86;100;186
"De 75 a 79 anos";67;63;130
"De 80 anos ou mais";54;73;127
"Total";3520;3640;7160
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

