 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431560 Rio Grande
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";7016;6693;13709
"De 5 a 9 anos";6560;6278;12838
"De 10 a 14 anos";7326;7014;14340
"De 15 a 19 anos";8460;8193;16653
"De 20 a 24 anos";8121;8142;16263
"De 25 a 29 anos";8022;8126;16148
"De 30 a 34 anos";8356;8544;16900
"De 35 a 39 anos";7355;7723;15078
"De 40 a 44 anos";6478;6731;13209
"De 45 a 49 anos";5976;6567;12543
"De 50 a 54 anos";6167;7076;13243
"De 55 a 59 anos";5769;6724;12493
"De 60 a 64 anos";4974;5874;10848
"De 65 a 69 anos";3882;4646;8528
"De 70 a 74 anos";2470;3280;5750
"De 75 a 79 anos";1562;2422;3984
"De 80 anos ou mais";1694;3693;5387
"Total";100188;107726;207914
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

