 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354540 Salto Grande
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";338;332;670
"De 5 a 9 anos";380;359;739
"De 10 a 14 anos";379;360;739
"De 15 a 19 anos";353;355;708
"De 20 a 24 anos";354;358;712
"De 25 a 29 anos";368;351;719
"De 30 a 34 anos";344;333;677
"De 35 a 39 anos";312;316;628
"De 40 a 44 anos";304;294;598
"De 45 a 49 anos";256;286;542
"De 50 a 54 anos";242;256;498
"De 55 a 59 anos";218;229;447
"De 60 a 64 anos";171;194;365
"De 65 a 69 anos";144;158;302
"De 70 a 74 anos";114;126;240
"De 75 a 79 anos";94;88;182
"De 80 anos ou mais";73;90;163
"Total";4444;4485;8929
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

