 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 160070 Tartarugalzinho
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";899;862;1761
"De 5 a 9 anos";825;726;1551
"De 10 a 14 anos";667;666;1333
"De 15 a 19 anos";616;528;1144
"De 20 a 24 anos";464;444;908
"De 25 a 29 anos";382;305;687
"De 30 a 34 anos";302;280;582
"De 35 a 39 anos";283;242;525
"De 40 a 44 anos";254;177;431
"De 45 a 49 anos";211;170;381
"De 50 a 54 anos";166;110;276
"De 55 a 59 anos";115;98;213
"De 60 a 64 anos";97;68;165
"De 65 a 69 anos";62;38;100
"De 70 a 74 anos";63;30;93
"De 75 a 79 anos";27;18;45
"De 80 anos ou mais";23;14;37
"Total";5456;4776;10232
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

