 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521839 Professor Jamil
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";152;144;296
"De 5 a 9 anos";163;159;322
"De 10 a 14 anos";169;157;326
"De 15 a 19 anos";167;157;324
"De 20 a 24 anos";149;146;295
"De 25 a 29 anos";130;136;266
"De 30 a 34 anos";128;125;253
"De 35 a 39 anos";128;130;258
"De 40 a 44 anos";130;110;240
"De 45 a 49 anos";111;93;204
"De 50 a 54 anos";87;74;161
"De 55 a 59 anos";75;60;135
"De 60 a 64 anos";66;58;124
"De 65 a 69 anos";50;44;94
"De 70 a 74 anos";39;26;65
"De 75 a 79 anos";34;21;55
"De 80 anos ou mais";22;14;36
"Total";1800;1654;3454
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

