 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270250 Dois Riachos
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";558;547;1105
"De 5 a 9 anos";672;576;1248
"De 10 a 14 anos";657;638;1295
"De 15 a 19 anos";593;588;1181
"De 20 a 24 anos";491;503;994
"De 25 a 29 anos";414;451;865
"De 30 a 34 anos";385;405;790
"De 35 a 39 anos";320;322;642
"De 40 a 44 anos";309;303;612
"De 45 a 49 anos";257;266;523
"De 50 a 54 anos";209;210;419
"De 55 a 59 anos";168;195;363
"De 60 a 64 anos";160;165;325
"De 65 a 69 anos";147;154;301
"De 70 a 74 anos";95;108;203
"De 75 a 79 anos";63;67;130
"De 80 anos ou mais";83;77;160
"Total";5581;5575;11156
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

