 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421187 Paial
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";45;46;91
"De 5 a 9 anos";45;51;96
"De 10 a 14 anos";61;49;110
"De 15 a 19 anos";69;53;122
"De 20 a 24 anos";86;61;147
"De 25 a 29 anos";64;53;117
"De 30 a 34 anos";48;46;94
"De 35 a 39 anos";48;51;99
"De 40 a 44 anos";58;52;110
"De 45 a 49 anos";62;52;114
"De 50 a 54 anos";85;62;147
"De 55 a 59 anos";66;60;126
"De 60 a 64 anos";51;47;98
"De 65 a 69 anos";39;33;72
"De 70 a 74 anos";19;22;41
"De 75 a 79 anos";14;19;33
"De 80 anos ou mais";25;24;49
"Total";885;781;1666
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

