 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351535 Euclides da Cunha Paulista
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";394;359;753
"De 5 a 9 anos";406;378;784
"De 10 a 14 anos";454;427;881
"De 15 a 19 anos";451;422;873
"De 20 a 24 anos";397;397;794
"De 25 a 29 anos";356;365;721
"De 30 a 34 anos";346;362;708
"De 35 a 39 anos";357;360;717
"De 40 a 44 anos";352;356;708
"De 45 a 49 anos";312;332;644
"De 50 a 54 anos";262;269;531
"De 55 a 59 anos";221;214;435
"De 60 a 64 anos";175;166;341
"De 65 a 69 anos";142;151;293
"De 70 a 74 anos";118;119;237
"De 75 a 79 anos";89;69;158
"De 80 anos ou mais";83;62;145
"Total";4915;4808;9723
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

