 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412520 São Jorge d'Oeste
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";279;266;545
"De 5 a 9 anos";293;241;534
"De 10 a 14 anos";287;289;576
"De 15 a 19 anos";342;332;674
"De 20 a 24 anos";378;388;766
"De 25 a 29 anos";333;373;706
"De 30 a 34 anos";322;341;663
"De 35 a 39 anos";294;283;577
"De 40 a 44 anos";329;307;636
"De 45 a 49 anos";345;383;728
"De 50 a 54 anos";356;314;670
"De 55 a 59 anos";297;286;583
"De 60 a 64 anos";247;240;487
"De 65 a 69 anos";160;161;321
"De 70 a 74 anos";130;155;285
"De 75 a 79 anos";93;101;194
"De 80 anos ou mais";91;110;201
"Total";4576;4570;9146
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

