 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292700 Rio Real
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1618;1545;3163
"De 5 a 9 anos";1665;1559;3224
"De 10 a 14 anos";1775;1674;3449
"De 15 a 19 anos";1892;1843;3735
"De 20 a 24 anos";1945;1903;3848
"De 25 a 29 anos";1704;1695;3399
"De 30 a 34 anos";1575;1615;3190
"De 35 a 39 anos";1532;1565;3097
"De 40 a 44 anos";1353;1325;2678
"De 45 a 49 anos";1152;1169;2321
"De 50 a 54 anos";1005;1043;2048
"De 55 a 59 anos";812;840;1652
"De 60 a 64 anos";619;656;1275
"De 65 a 69 anos";496;522;1018
"De 70 a 74 anos";387;418;805
"De 75 a 79 anos";276;324;600
"De 80 anos ou mais";322;384;706
"Total";20128;20080;40208
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

