 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410290 Bituruna
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";771;727;1498
"De 5 a 9 anos";928;850;1778
"De 10 a 14 anos";850;839;1689
"De 15 a 19 anos";810;746;1556
"De 20 a 24 anos";736;692;1428
"De 25 a 29 anos";663;630;1293
"De 30 a 34 anos";607;606;1213
"De 35 a 39 anos";573;546;1119
"De 40 a 44 anos";548;502;1050
"De 45 a 49 anos";455;424;879
"De 50 a 54 anos";385;353;738
"De 55 a 59 anos";324;273;597
"De 60 a 64 anos";234;218;452
"De 65 a 69 anos";160;171;331
"De 70 a 74 anos";129;124;253
"De 75 a 79 anos";81;78;159
"De 80 anos ou mais";59;73;132
"Total";8313;7852;16165
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

