 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354550 Sandovalina
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";170;153;323
"De 5 a 9 anos";177;139;316
"De 10 a 14 anos";186;171;357
"De 15 a 19 anos";175;170;345
"De 20 a 24 anos";137;156;293
"De 25 a 29 anos";164;138;302
"De 30 a 34 anos";142;146;288
"De 35 a 39 anos";131;150;281
"De 40 a 44 anos";144;134;278
"De 45 a 49 anos";130;131;261
"De 50 a 54 anos";108;101;209
"De 55 a 59 anos";71;79;150
"De 60 a 64 anos";70;57;127
"De 65 a 69 anos";46;35;81
"De 70 a 74 anos";30;42;72
"De 75 a 79 anos";29;30;59
"De 80 anos ou mais";29;21;50
"Total";1939;1853;3792
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

