 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431170 Machadinho
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";180;172;352
"De 5 a 9 anos";167;157;324
"De 10 a 14 anos";180;171;351
"De 15 a 19 anos";199;188;387
"De 20 a 24 anos";176;198;374
"De 25 a 29 anos";190;196;386
"De 30 a 34 anos";182;200;382
"De 35 a 39 anos";186;185;371
"De 40 a 44 anos";167;156;323
"De 45 a 49 anos";171;161;332
"De 50 a 54 anos";197;178;375
"De 55 a 59 anos";189;173;362
"De 60 a 64 anos";173;176;349
"De 65 a 69 anos";144;147;291
"De 70 a 74 anos";106;113;219
"De 75 a 79 anos";64;79;143
"De 80 anos ou mais";78;103;181
"Total";2749;2753;5502
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

