 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310480 Augusto de Lima
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";183;174;357
"De 5 a 9 anos";175;165;340
"De 10 a 14 anos";180;176;356
"De 15 a 19 anos";186;176;362
"De 20 a 24 anos";200;199;399
"De 25 a 29 anos";189;192;381
"De 30 a 34 anos";177;170;347
"De 35 a 39 anos";172;170;342
"De 40 a 44 anos";162;164;326
"De 45 a 49 anos";160;151;311
"De 50 a 54 anos";162;151;313
"De 55 a 59 anos";140;134;274
"De 60 a 64 anos";108;107;215
"De 65 a 69 anos";89;87;176
"De 70 a 74 anos";73;74;147
"De 75 a 79 anos";56;58;114
"De 80 anos ou mais";69;79;148
"Total";2481;2427;4908
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

