 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150260 Colares
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";598;565;1163
"De 5 a 9 anos";657;591;1248
"De 10 a 14 anos";603;557;1160
"De 15 a 19 anos";615;565;1180
"De 20 a 24 anos";553;533;1086
"De 25 a 29 anos";481;457;938
"De 30 a 34 anos";439;426;865
"De 35 a 39 anos";362;340;702
"De 40 a 44 anos";339;317;656
"De 45 a 49 anos";326;292;618
"De 50 a 54 anos";272;233;505
"De 55 a 59 anos";211;202;413
"De 60 a 64 anos";195;187;382
"De 65 a 69 anos";166;150;316
"De 70 a 74 anos";133;120;253
"De 75 a 79 anos";87;92;179
"De 80 anos ou mais";79;110;189
"Total";6116;5737;11853
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

