 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290530 Cafarnaum
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";823;795;1618
"De 5 a 9 anos";845;813;1658
"De 10 a 14 anos";918;855;1773
"De 15 a 19 anos";973;876;1849
"De 20 a 24 anos";864;777;1641
"De 25 a 29 anos";756;717;1473
"De 30 a 34 anos";687;660;1347
"De 35 a 39 anos";602;585;1187
"De 40 a 44 anos";522;513;1035
"De 45 a 49 anos";457;468;925
"De 50 a 54 anos";380;379;759
"De 55 a 59 anos";316;337;653
"De 60 a 64 anos";281;281;562
"De 65 a 69 anos";224;233;457
"De 70 a 74 anos";173;192;365
"De 75 a 79 anos";116;136;252
"De 80 anos ou mais";126;146;272
"Total";9063;8763;17826
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

