 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150277 Curionópolis
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1033;909;1942
"De 5 a 9 anos";978;961;1939
"De 10 a 14 anos";1079;1048;2127
"De 15 a 19 anos";1067;1014;2081
"De 20 a 24 anos";845;856;1701
"De 25 a 29 anos";717;678;1395
"De 30 a 34 anos";651;643;1294
"De 35 a 39 anos";489;482;971
"De 40 a 44 anos";447;484;931
"De 45 a 49 anos";543;438;981
"De 50 a 54 anos";512;383;895
"De 55 a 59 anos";394;331;725
"De 60 a 64 anos";328;206;534
"De 65 a 69 anos";287;169;456
"De 70 a 74 anos";264;119;383
"De 75 a 79 anos";154;55;209
"De 80 anos ou mais";111;52;163
"Total";9899;8828;18727
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

