 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220460 Hugo Napoleão
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";146;152;298
"De 5 a 9 anos";154;184;338
"De 10 a 14 anos";190;202;392
"De 15 a 19 anos";176;190;366
"De 20 a 24 anos";152;175;327
"De 25 a 29 anos";145;157;302
"De 30 a 34 anos";147;153;300
"De 35 a 39 anos";121;122;243
"De 40 a 44 anos";130;108;238
"De 45 a 49 anos";109;104;213
"De 50 a 54 anos";94;97;191
"De 55 a 59 anos";79;92;171
"De 60 a 64 anos";69;73;142
"De 65 a 69 anos";64;56;120
"De 70 a 74 anos";46;49;95
"De 75 a 79 anos";33;33;66
"De 80 anos ou mais";26;35;61
"Total";1881;1982;3863
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

