 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291920 Lauro de Freitas
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";6430;6115;12545
"De 5 a 9 anos";6808;6441;13249
"De 10 a 14 anos";7300;7243;14543
"De 15 a 19 anos";8246;7998;16244
"De 20 a 24 anos";7492;7684;15176
"De 25 a 29 anos";7920;8759;16679
"De 30 a 34 anos";8761;9543;18304
"De 35 a 39 anos";7933;8821;16754
"De 40 a 44 anos";6451;7176;13627
"De 45 a 49 anos";5383;5983;11366
"De 50 a 54 anos";4479;5028;9507
"De 55 a 59 anos";3572;4213;7785
"De 60 a 64 anos";2728;3216;5944
"De 65 a 69 anos";1863;2183;4046
"De 70 a 74 anos";1066;1392;2458
"De 75 a 79 anos";639;922;1561
"De 80 anos ou mais";507;1098;1605
"Total";87578;93815;181393
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

