 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170700 Dianópolis
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1104;1020;2124
"De 5 a 9 anos";1037;1025;2062
"De 10 a 14 anos";997;1039;2036
"De 15 a 19 anos";948;947;1895
"De 20 a 24 anos";779;729;1508
"De 25 a 29 anos";583;557;1140
"De 30 a 34 anos";528;502;1030
"De 35 a 39 anos";488;467;955
"De 40 a 44 anos";403;367;770
"De 45 a 49 anos";335;322;657
"De 50 a 54 anos";262;251;513
"De 55 a 59 anos";220;198;418
"De 60 a 64 anos";176;187;363
"De 65 a 69 anos";129;141;270
"De 70 a 74 anos";87;113;200
"De 75 a 79 anos";66;75;141
"De 80 anos ou mais";96;71;167
"Total";8238;8011;16249
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

