 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354880 São Caetano do Sul
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";4145;3951;8096
"De 5 a 9 anos";4202;4035;8237
"De 10 a 14 anos";4516;4465;8981
"De 15 a 19 anos";5511;5626;11137
"De 20 a 24 anos";6095;6357;12452
"De 25 a 29 anos";5688;6079;11767
"De 30 a 34 anos";5095;5631;10726
"De 35 a 39 anos";5117;5945;11062
"De 40 a 44 anos";5297;6289;11586
"De 45 a 49 anos";4927;5732;10659
"De 50 a 54 anos";4261;5054;9315
"De 55 a 59 anos";3376;4280;7656
"De 60 a 64 anos";2721;3609;6330
"De 65 a 69 anos";2383;3304;5687
"De 70 a 74 anos";1918;2923;4841
"De 75 a 79 anos";1573;2740;4313
"De 80 anos ou mais";1066;2111;3177
"Total";67891;78131;146022
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

