 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260105 Araçoiaba
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";864;851;1715
"De 5 a 9 anos";899;874;1773
"De 10 a 14 anos";973;904;1877
"De 15 a 19 anos";987;957;1944
"De 20 a 24 anos";916;922;1838
"De 25 a 29 anos";872;883;1755
"De 30 a 34 anos";804;798;1602
"De 35 a 39 anos";676;683;1359
"De 40 a 44 anos";587;625;1212
"De 45 a 49 anos";510;563;1073
"De 50 a 54 anos";399;436;835
"De 55 a 59 anos";310;342;652
"De 60 a 64 anos";254;266;520
"De 65 a 69 anos";191;201;392
"De 70 a 74 anos";138;155;293
"De 75 a 79 anos";91;102;193
"De 80 anos ou mais";88;117;205
"Total";9559;9679;19238
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

