 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250855 Logradouro
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";187;169;356
"De 5 a 9 anos";156;178;334
"De 10 a 14 anos";189;187;376
"De 15 a 19 anos";206;209;415
"De 20 a 24 anos";206;191;397
"De 25 a 29 anos";160;157;317
"De 30 a 34 anos";151;153;304
"De 35 a 39 anos";129;112;241
"De 40 a 44 anos";105;121;226
"De 45 a 49 anos";110;113;223
"De 50 a 54 anos";71;68;139
"De 55 a 59 anos";62;68;130
"De 60 a 64 anos";59;71;130
"De 65 a 69 anos";64;73;137
"De 70 a 74 anos";43;65;108
"De 75 a 79 anos";34;40;74
"De 80 anos ou mais";46;67;113
"Total";1978;2042;4020
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

