 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280060 Barra dos Coqueiros
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1140;1081;2221
"De 5 a 9 anos";1231;1155;2386
"De 10 a 14 anos";1141;1119;2260
"De 15 a 19 anos";1127;1125;2252
"De 20 a 24 anos";1049;1069;2118
"De 25 a 29 anos";915;988;1903
"De 30 a 34 anos";828;914;1742
"De 35 a 39 anos";768;794;1562
"De 40 a 44 anos";644;665;1309
"De 45 a 49 anos";462;487;949
"De 50 a 54 anos";370;348;718
"De 55 a 59 anos";266;297;563
"De 60 a 64 anos";182;218;400
"De 65 a 69 anos";163;196;359
"De 70 a 74 anos";101;134;235
"De 75 a 79 anos";60;92;152
"De 80 anos ou mais";73;100;173
"Total";10520;10782;21302
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

