 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311530 Cataguases
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2480;2346;4826
"De 5 a 9 anos";2797;2621;5418
"De 10 a 14 anos";2862;2827;5689
"De 15 a 19 anos";3048;2988;6036
"De 20 a 24 anos";2961;2877;5838
"De 25 a 29 anos";2722;2563;5285
"De 30 a 34 anos";2330;2578;4908
"De 35 a 39 anos";2552;2687;5239
"De 40 a 44 anos";2595;2642;5237
"De 45 a 49 anos";2250;2317;4567
"De 50 a 54 anos";1787;1880;3667
"De 55 a 59 anos";1409;1594;3003
"De 60 a 64 anos";1115;1327;2442
"De 65 a 69 anos";939;1097;2036
"De 70 a 74 anos";708;897;1605
"De 75 a 79 anos";513;714;1227
"De 80 anos ou mais";402;715;1117
"Total";33470;34670;68140
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

