 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 211200 Tasso Fragoso
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";486;479;965
"De 5 a 9 anos";497;506;1003
"De 10 a 14 anos";462;447;909
"De 15 a 19 anos";448;391;839
"De 20 a 24 anos";336;317;653
"De 25 a 29 anos";235;217;452
"De 30 a 34 anos";180;172;352
"De 35 a 39 anos";195;167;362
"De 40 a 44 anos";179;166;345
"De 45 a 49 anos";153;155;308
"De 50 a 54 anos";134;122;256
"De 55 a 59 anos";110;92;202
"De 60 a 64 anos";82;84;166
"De 65 a 69 anos";51;70;121
"De 70 a 74 anos";45;43;88
"De 75 a 79 anos";33;31;64
"De 80 anos ou mais";42;45;87
"Total";3668;3504;7172
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

