 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315830 Santana da Vargem
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";231;219;450
"De 5 a 9 anos";205;227;432
"De 10 a 14 anos";278;282;560
"De 15 a 19 anos";293;315;608
"De 20 a 24 anos";274;287;561
"De 25 a 29 anos";271;268;539
"De 30 a 34 anos";282;301;583
"De 35 a 39 anos";265;273;538
"De 40 a 44 anos";282;272;554
"De 45 a 49 anos";244;250;494
"De 50 a 54 anos";231;217;448
"De 55 a 59 anos";210;230;440
"De 60 a 64 anos";171;154;325
"De 65 a 69 anos";132;132;264
"De 70 a 74 anos";85;93;178
"De 75 a 79 anos";56;56;112
"De 80 anos ou mais";48;79;127
"Total";3558;3655;7213
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

