 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420475 Cunhataí
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";59;53;112
"De 5 a 9 anos";62;49;111
"De 10 a 14 anos";61;47;108
"De 15 a 19 anos";82;63;145
"De 20 a 24 anos";81;82;163
"De 25 a 29 anos";74;63;137
"De 30 a 34 anos";74;59;133
"De 35 a 39 anos";53;56;109
"De 40 a 44 anos";69;63;132
"De 45 a 49 anos";102;74;176
"De 50 a 54 anos";97;73;170
"De 55 a 59 anos";76;60;136
"De 60 a 64 anos";50;51;101
"De 65 a 69 anos";41;39;80
"De 70 a 74 anos";20;24;44
"De 75 a 79 anos";16;24;40
"De 80 anos ou mais";13;24;37
"Total";1030;904;1934
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

