 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 120045 Senador Guiomard
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1078;1026;2104
"De 5 a 9 anos";1107;1073;2180
"De 10 a 14 anos";1172;1154;2326
"De 15 a 19 anos";1140;1147;2287
"De 20 a 24 anos";991;1037;2028
"De 25 a 29 anos";871;895;1766
"De 30 a 34 anos";848;872;1720
"De 35 a 39 anos";785;817;1602
"De 40 a 44 anos";724;712;1436
"De 45 a 49 anos";639;592;1231
"De 50 a 54 anos";489;485;974
"De 55 a 59 anos";428;409;837
"De 60 a 64 anos";365;335;700
"De 65 a 69 anos";252;239;491
"De 70 a 74 anos";204;176;380
"De 75 a 79 anos";141;126;267
"De 80 anos ou mais";146;118;264
"Total";11380;11213;22593
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

