 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290850 Conceição do Jacuípe
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1397;1295;2692
"De 5 a 9 anos";1382;1267;2649
"De 10 a 14 anos";1360;1313;2673
"De 15 a 19 anos";1594;1577;3171
"De 20 a 24 anos";1594;1602;3196
"De 25 a 29 anos";1299;1323;2622
"De 30 a 34 anos";1061;1104;2165
"De 35 a 39 anos";933;990;1923
"De 40 a 44 anos";732;803;1535
"De 45 a 49 anos";601;684;1285
"De 50 a 54 anos";484;578;1062
"De 55 a 59 anos";414;491;905
"De 60 a 64 anos";318;418;736
"De 65 a 69 anos";242;348;590
"De 70 a 74 anos";178;238;416
"De 75 a 79 anos";130;201;331
"De 80 anos ou mais";112;251;363
"Total";13831;14483;28314
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

