 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431190 Marcelino Ramos
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";117;112;229
"De 5 a 9 anos";118;102;220
"De 10 a 14 anos";118;117;235
"De 15 a 19 anos";153;136;289
"De 20 a 24 anos";171;147;318
"De 25 a 29 anos";155;155;310
"De 30 a 34 anos";147;142;289
"De 35 a 39 anos";141;135;276
"De 40 a 44 anos";138;138;276
"De 45 a 49 anos";151;167;318
"De 50 a 54 anos";163;179;342
"De 55 a 59 anos";173;169;342
"De 60 a 64 anos";148;159;307
"De 65 a 69 anos";133;137;270
"De 70 a 74 anos";93;115;208
"De 75 a 79 anos";65;86;151
"De 80 anos ou mais";73;124;197
"Total";2257;2320;4577
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

