 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411590 Mirador
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";88;84;172
"De 5 a 9 anos";90;79;169
"De 10 a 14 anos";87;79;166
"De 15 a 19 anos";79;81;160
"De 20 a 24 anos";124;108;232
"De 25 a 29 anos";94;80;174
"De 30 a 34 anos";57;86;143
"De 35 a 39 anos";90;73;163
"De 40 a 44 anos";65;72;137
"De 45 a 49 anos";94;85;179
"De 50 a 54 anos";81;66;147
"De 55 a 59 anos";55;56;111
"De 60 a 64 anos";42;49;91
"De 65 a 69 anos";34;41;75
"De 70 a 74 anos";37;29;66
"De 75 a 79 anos";21;28;49
"De 80 anos ou mais";23;27;50
"Total";1161;1123;2284
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

