 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250780 Junco do Seridó
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";322;313;635
"De 5 a 9 anos";326;323;649
"De 10 a 14 anos";359;338;697
"De 15 a 19 anos";392;370;762
"De 20 a 24 anos";302;300;602
"De 25 a 29 anos";224;218;442
"De 30 a 34 anos";191;206;397
"De 35 a 39 anos";174;200;374
"De 40 a 44 anos";174;158;332
"De 45 a 49 anos";147;135;282
"De 50 a 54 anos";118;125;243
"De 55 a 59 anos";95;105;200
"De 60 a 64 anos";79;96;175
"De 65 a 69 anos";64;74;138
"De 70 a 74 anos";56;68;124
"De 75 a 79 anos";59;56;115
"De 80 anos ou mais";59;45;104
"Total";3141;3130;6271
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

